,stnode,endnode,osmid,oneway,ref,tunnel,maxspeed,lanes,length,service,bridge,highway,junction,access,name,geometry
8849,5654094092,6345455800,677692027,False,,,,,107.877,,,path,,,,"LINESTRING (34.8638531 -19.831193, 34.8636912 -19.8310832, 34.8636375 -19.8309848, 34.8636402 -19.8308132, 34.8635973 -19.8307274, 34.8635329 -19.8306366, 34.863431 -19.8305382, 34.8632992 -19.8304389)"
8850,5654094095,3931225562,887795679,False,,,,,60.546,,,secondary,,,Rua Alfredo Lawley,"LINESTRING (34.8636376 -19.8320904, 34.8630658 -19.832175)"
8851,5654094095,5635404931,887795679,False,,,,,60.739,,,secondary,,,Rua Alfredo Lawley,"LINESTRING (34.8636376 -19.8320904, 34.8642105 -19.8320013)"
8852,5654094095,5654094092,592406462,False,,,,,102.947,,,service,,,,"LINESTRING (34.8636376 -19.8320904, 34.8636773 -19.8318743, 34.8637028 -19.8316585, 34.863735 -19.83154, 34.8637712 -19.8314264, 34.8638315 -19.8313129, 34.8638531 -19.831193)"
8853,5654094096,5654094099,685123325,False,,,,,9.619,,,path,,,,"LINESTRING (34.8667317 -19.8391635, 34.8667179 -19.8391603, 34.8666586 -19.8392076)"
8854,5654094096,6389648862,"[592406464, 685123324, 685123325]",False,,,,,27.034,,yes,path,,,,"LINESTRING (34.8667317 -19.8391635, 34.8667438 -19.8391729, 34.8668398 -19.8392876, 34.8668835 -19.839359)"
8855,5654094096,6419657308,685123326,False,,,,,179.51899999999998,,,path,,,,"LINESTRING (34.8667317 -19.8391635, 34.8668303 -19.8389805, 34.8669335 -19.8388468, 34.8672192 -19.8386286, 34.8673359 -19.8384457, 34.8674914 -19.8381732, 34.8676531 -19.8378301)"
8856,5654094099,8252546316,887676819,False,,,,,11.261,,,residential,,,,"LINESTRING (34.8666586 -19.8392076, 34.8665797 -19.8392765)"
8857,5654094099,5654094096,685123325,False,,,,,9.619,,,path,,,,"LINESTRING (34.8666586 -19.8392076, 34.8667179 -19.8391603, 34.8667317 -19.8391635)"
8858,5654094099,6389648863,"[887676817, 887676818, 887676819]",False,,,,,24.7,,yes,residential,,,,"LINESTRING (34.8666586 -19.8392076, 34.8666801 -19.8392322, 34.8667826 -19.8393533, 34.8668071 -19.8393803)"
8859,5654094102,1935839953,183217115,False,,,,,109.658,,,residential,,,,"LINESTRING (34.8636336 -19.8344058, 34.8646248 -19.834727)"
8860,5654094102,1935839930,183217115,False,,,,,109.347,,,residential,,,,"LINESTRING (34.8636336 -19.8344058, 34.8626234 -19.8341528)"
8861,5654094102,5654094103,592406466,False,,,,,161.079,,,residential,,,,"LINESTRING (34.8636336 -19.8344058, 34.8631138 -19.8357694)"
8862,5654094103,1935839960,183217121,False,,,,,86.947,,,residential,,,,"LINESTRING (34.8631138 -19.8357694, 34.8638999 -19.8360236)"
8863,5654094103,3887805355,183217121,False,,,,,22.531,,,residential,,,,"LINESTRING (34.8631138 -19.8357694, 34.8629101 -19.8357035)"
8864,5654094103,5654094102,592406466,False,,,,,161.079,,,residential,,,,"LINESTRING (34.8631138 -19.8357694, 34.8636336 -19.8344058)"
8865,5654105512,5654105512,592408558,False,,,,,47.239999999999995,driveway,,service,,,,"LINESTRING (34.8815378 -19.7867255, 34.8815041 -19.7867412, 34.8814665 -19.786739, 34.8814352 -19.7867194, 34.8814185 -19.7866876, 34.8814209 -19.7866523, 34.8814417 -19.7866228, 34.8814754 -19.7866071, 34.881513 -19.7866094, 34.8815443 -19.786629, 34.881561 -19.7866607, 34.8815586 -19.786696, 34.8815378 -19.7867255)"
8866,5654105512,5654105512,592408558,False,,,,,47.24,driveway,,service,,,,"LINESTRING (34.8815378 -19.7867255, 34.8815586 -19.786696, 34.881561 -19.7866607, 34.8815443 -19.786629, 34.881513 -19.7866094, 34.8814754 -19.7866071, 34.8814417 -19.7866228, 34.8814209 -19.7866523, 34.8814185 -19.7866876, 34.8814352 -19.7867194, 34.8814665 -19.786739, 34.8815041 -19.7867412, 34.8815378 -19.7867255)"
8867,5654105512,5654109024,592408559,False,,,,,93.016,driveway,,service,,,,"LINESTRING (34.8815378 -19.7867255, 34.8815643 -19.7867511, 34.8816052 -19.7867732, 34.8816589 -19.7867732, 34.8817125 -19.786748, 34.8817876 -19.7866937, 34.8819928 -19.7864943, 34.8821172 -19.7863571, 34.8821879 -19.7862792)"
8868,5654109024,3328285388,839392845,False,,,60,,112.314,,,tertiary,,,Rua Carlos Pereira,"LINESTRING (34.8821879 -19.7862792, 34.8829562 -19.7869846)"
8869,5654109024,5654109060,839392845,False,,,60,,30.264,,,tertiary,,,Rua Carlos Pereira,"LINESTRING (34.8821879 -19.7862792, 34.8819809 -19.7860891)"
8870,5654109024,5654105512,592408559,False,,,,,93.016,driveway,,service,,,,"LINESTRING (34.8821879 -19.7862792, 34.8821172 -19.7863571, 34.8819928 -19.7864943, 34.8817876 -19.7866937, 34.8817125 -19.786748, 34.8816589 -19.7867732, 34.8816052 -19.7867732, 34.8815643 -19.7867511, 34.8815378 -19.7867255)"
8871,5654109056,5635163530,590209046,False,,,,,232.58499999999998,,,path,,,,"LINESTRING (34.8892205 -19.7806403, 34.8891892 -19.7806023, 34.8891422 -19.7805228, 34.8891261 -19.7804799, 34.8890765 -19.780235, 34.889049 -19.7801587, 34.8890329 -19.7801019, 34.8890014 -19.7799385, 34.8889799 -19.779835, 34.8889169 -19.7796305, 34.8888894 -19.7795391, 34.888878 -19.7794312, 34.8888767 -19.7792103, 34.8888713 -19.7790261, 34.8888525 -19.7789049, 34.8888566 -19.778602)"
8872,5654109056,6351363173,678308014,False,,,,,111.48299999999999,,,path,,,,"LINESTRING (34.8892205 -19.7806403, 34.889322 -19.7805258, 34.8894374 -19.7804273, 34.8895986 -19.7802524, 34.8896742 -19.7801423, 34.8897047 -19.7800951, 34.8897558 -19.7800514, 34.8898386 -19.7800002, 34.8899313 -19.7799027)"
8873,5654109056,5653890066,685053830,False,,,,,107.628,,,service,,,,"LINESTRING (34.8892205 -19.7806403, 34.8892409 -19.7806829, 34.889236 -19.7807353, 34.8892712 -19.7808347, 34.8893244 -19.7809024, 34.8893342 -19.7809232, 34.8893424 -19.780941, 34.8893498 -19.7809995, 34.8893416 -19.7810457, 34.889322 -19.7810904, 34.8893064 -19.7811304, 34.8893031 -19.7811851, 34.8892966 -19.781266, 34.8892982 -19.7812937, 34.8892884 -19.781326, 34.8892901 -19.7815695)"
8874,5654109060,5654109024,839392845,False,,,60,,30.264,,,tertiary,,,Rua Carlos Pereira,"LINESTRING (34.8819809 -19.7860891, 34.8821879 -19.7862792)"
8875,5654109060,3328285369,839392845,False,,,60,,10.592,,,tertiary,,,Rua Carlos Pereira,"LINESTRING (34.8819809 -19.7860891, 34.8819028 -19.7860285)"
8876,5654109060,5654109064,592408560,False,,,,,146.60299999999998,,,residential,,,,"LINESTRING (34.8819809 -19.7860891, 34.8817038 -19.7861555, 34.881168 -19.7862987, 34.8808213 -19.7863858, 34.8806282 -19.7864325)"
8877,5654109064,5654109060,592408560,False,,,,,146.603,,,residential,,,,"LINESTRING (34.8806282 -19.7864325, 34.8808213 -19.7863858, 34.881168 -19.7862987, 34.8817038 -19.7861555, 34.8819809 -19.7860891)"
8878,5654234421,1935869752,592424133,False,,,,,8.464,,,residential,,,,"LINESTRING (34.8898465 -19.8262381, 34.889923 -19.8262629)"
8879,5654234421,5664174065,592424133,False,,,,,150.601,,,residential,,,,"LINESTRING (34.8898465 -19.8262381, 34.8897538 -19.8261971, 34.8894936 -19.8260483, 34.8890202 -19.8257493, 34.8886349 -19.8255085)"
8880,5654234421,5654234440,592424134,False,,,,,162.543,,,residential,,,,"LINESTRING (34.8898465 -19.8262381, 34.8897967 -19.8263422, 34.8896492 -19.8265441, 34.8894869 -19.8267333, 34.8893286 -19.8269427, 34.8892549 -19.8270576, 34.8892173 -19.8271509, 34.8890309 -19.8274751)"
8881,5654234436,5654234440,592341870,False,,,,,56.761,,,residential,,,,"LINESTRING (34.8885374 -19.8272632, 34.888929 -19.8274259, 34.8890309 -19.8274751)"
8882,5654234440,5654234436,592341870,False,,,,,56.761,,,residential,,,,"LINESTRING (34.8890309 -19.8274751, 34.888929 -19.8274259, 34.8885374 -19.8272632)"
8883,5654234440,1935869759,592341870,False,,,,,283.585,,,residential,,,,"LINESTRING (34.8890309 -19.8274751, 34.8891851 -19.8275685, 34.8893702 -19.8276871, 34.8895499 -19.8278044, 34.890081 -19.828111, 34.890423 -19.8283141, 34.8907877 -19.8285008, 34.8911579 -19.8287229, 34.8913449 -19.8287975)"
8884,5654234440,5654234421,592424134,False,,,,,162.54299999999998,,,residential,,,,"LINESTRING (34.8890309 -19.8274751, 34.8892173 -19.8271509, 34.8892549 -19.8270576, 34.8893286 -19.8269427, 34.8894869 -19.8267333, 34.8896492 -19.8265441, 34.8897967 -19.8263422, 34.8898465 -19.8262381)"
8885,5654234454,5653531558,591621643,False,,,,,123.198,,,path,,,,"LINESTRING (34.8810879 -19.8237698, 34.8810761 -19.8237515, 34.8810486 -19.8237111, 34.880997 -19.8236575, 34.8809199 -19.8236152, 34.8807905 -19.8235275, 34.8806423 -19.8234298, 34.8805853 -19.8233926, 34.8805323 -19.823349, 34.8805196 -19.8233206, 34.8805021 -19.8232361, 34.8805021 -19.823185, 34.8805082 -19.8231251, 34.8804975 -19.823057, 34.8804653 -19.823004, 34.8804076 -19.822956)"
8886,5654234454,5653530304,591621643,False,,,,,274.78800000000007,,,path,,,,"LINESTRING (34.8810879 -19.8237698, 34.881105 -19.8237963, 34.8811083 -19.8238209, 34.8810909 -19.8238474, 34.8810614 -19.8238726, 34.8810198 -19.8239041, 34.8809534 -19.8239319, 34.8808575 -19.8239615, 34.8808166 -19.823988, 34.8807764 -19.8240089, 34.8807336 -19.8240335, 34.8806765 -19.8240663, 34.8806383 -19.8240984, 34.8805746 -19.8241552, 34.8805216 -19.8242088, 34.8804686 -19.8242561, 34.8804224 -19.8243091, 34.8803835 -19.8243678, 34.8803473 -19.8244164, 34.8802949 -19.8244694, 34.8802346 -19.8245331, 34.8801836 -19.8245999, 34.8801547 -19.8246363, 34.8801401 -19.8246548, 34.8801052 -19.8247229, 34.8800743 -19.8247829, 34.8799905 -19.8248819, 34.8799483 -19.8249298, 34.8799174 -19.8249683, 34.8798665 -19.824991, 34.8798088 -19.8250169, 34.8797283 -19.8250503, 34.8796626 -19.8250863, 34.8796184 -19.825114, 34.8795795 -19.8251241, 34.8795406 -19.8251289, 34.8795221 -19.825126, 34.8795047 -19.8251159, 34.8794752 -19.8250768, 34.8794584 -19.8250563, 34.8794454 -19.825039, 34.8794165 -19.8249936, 34.879375 -19.8248813, 34.8793481 -19.8248056)"
8887,5654234454,5664470558,593881117,False,,,,,234.098,,,path,,,,"LINESTRING (34.8810879 -19.8237698, 34.881282 -19.8237673, 34.8815623 -19.8237244, 34.8816763 -19.8237042, 34.8817366 -19.823655, 34.8818278 -19.8234834, 34.8819512 -19.8231983, 34.8819995 -19.8231314, 34.8820746 -19.8230923, 34.8822342 -19.8229636, 34.8823482 -19.8228236, 34.882367 -19.8227504, 34.8823495 -19.8226255, 34.8823334 -19.8224753, 34.8823509 -19.8223933)"
8888,5654234459,5654234461,592424137,False,,,,,46.266,,,residential,,,,"LINESTRING (34.8827734 -19.8276592, 34.8828283 -19.8274852, 34.8829128 -19.8272645)"
8889,5654234459,5654234476,592424139,False,,,,,56.665000000000006,,,residential,,,,"LINESTRING (34.8827734 -19.8276592, 34.8829597 -19.8277628, 34.883236 -19.8279243)"
8890,5654234459,6357360782,"[592424139, 685123294]",False,,,,,143.33,,,"['path', 'residential']",,,,"LINESTRING (34.8827734 -19.8276592, 34.8826714 -19.8276026, 34.8824984 -19.8274953, 34.8821269 -19.8272531, 34.88186 -19.8270954, 34.8817943 -19.827074, 34.8817163 -19.8272204, 34.8817048 -19.8272503)"
8891,5654234461,6357361184,592424136,False,,,,,33.419,,,residential,,,,"LINESTRING (34.8829128 -19.8272645, 34.8826616 -19.8270788)"
8892,5654234461,5654234459,592424137,False,,,,,46.266,,,residential,,,,"LINESTRING (34.8829128 -19.8272645, 34.8828283 -19.8274852, 34.8827734 -19.8276592)"
8893,5654234461,5654234484,"[592424137, 592424140]",False,,,,,174.281,,,residential,,,,"LINESTRING (34.8829128 -19.8272645, 34.8829785 -19.8271698, 34.8830348 -19.8271509, 34.8831233 -19.8271698, 34.8831864 -19.8271875, 34.883303 -19.8272493, 34.8833674 -19.8273174, 34.8836678 -19.8274335, 34.8838529 -19.8273957, 34.884105 -19.827325, 34.8842539 -19.8271648, 34.8842981 -19.8270853)"
8894,5654234473,5651642756,678959219,False,,,,,54.044,,,residential,,,,"LINESTRING (34.8831748 -19.8281364, 34.8829101 -19.8285538)"
8895,5654234473,5651642783,385433509,False,,,,,66.315,,,residential,,,,"LINESTRING (34.8831748 -19.8281364, 34.8831505 -19.8281217, 34.8828489 -19.827949, 34.8826322 -19.827828)"
8896,5654234473,5641683500,385433509,False,,,,,95.745,,,residential,,,,"LINESTRING (34.8831748 -19.8281364, 34.8834783 -19.8283198, 34.883689 -19.828442, 34.8838611 -19.8285192, 34.8839646 -19.8285693)"
8897,5654234473,5654234476,592424139,False,,,,,25.424,,,residential,,,,"LINESTRING (34.8831748 -19.8281364, 34.8832293 -19.8280138, 34.8832507 -19.8279634, 34.883236 -19.8279243)"
8898,5654234476,5652132447,592424138,False,,,,,128.911,,,residential,,,,"LINESTRING (34.883236 -19.8279243, 34.8834076 -19.8280012, 34.8835659 -19.8281198, 34.8838985 -19.8282233, 34.8840044 -19.8282271, 34.8840648 -19.8282119, 34.8841359 -19.8281577, 34.8842177 -19.8280782, 34.8842606 -19.8280454, 34.8843169 -19.8280391)"
